,Seller,Product,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
1016,Appario Retail Private Ltd,Saregama Carvaan Hindi SKU-R20008(SC01) Portable Digital Music Player (Porcelain White),3.8000000000000003,4.316666666666667,3.6199999999999997,3.7100000000000004,3.4956145144625577
1017,Appario Retail Private Ltd,Saregama Carvaan Mini 2.0 Bluetooth Speaker (Blue),4.166666666666667,4.8500000000000005,4.1000000000000005,4.8500000000000005,4.458168298298673
1018,Appario Retail Private Ltd,Saregama Carvaan Premium Portable Digital Music Player (Royal Blue),3.08,4.419999999999999,3.987999999999999,4.178,3.616928133084027
1019,Appario Retail Private Ltd,Seagate 1TB Backup Plus Slim (Black) USB 3.0 External Hard Drive for PC/Mac with 2 Months Free Adobe Photography Plan,3.6923076923076925,4.461538461538462,4.0,4.461538461538462,3.946691856611925
1020,Appario Retail Private Ltd,Seagate 1TB Laptop HDD SATA 6Gb/s 128MB Cache 2.5-Inch 7mm Internal Hard Drive ST1000LM048,3.25,4.3500000000000005,3.600000000000001,4.3500000000000005,3.5769055289816327
1021,Appario Retail Private Ltd,"Seagate Expansion 1.5TB USB 3.0 Portable 2.5 Inch External Hard Drive for PC, Xbox One and Playstation 4",3.142857142857143,4.357142857142858,4.1000000000000005,4.357142857142858,3.7163996010887983
1022,Appario Retail Private Ltd,"Sennheiser CX 180 Street II In-Ear Headphone (Black), without Mic.",3.729032258064516,4.470322580645161,4.085913978494625,4.20747311827957,3.8921815352872757
1023,Appario Retail Private Ltd,Sennheiser CX 275 S In -Ear Universal Mobile Headphone With Mic (Black),3.3285714285714287,4.427142857142858,3.8928571428571437,4.075000000000001,3.627796645081996
1024,Appario Retail Private Ltd,Sony 16GB Microvault USB Flash Drive,3.7142857142857144,4.257142857142857,3.399999999999999,4.257142857142857,3.5809291303773563
1025,Appario Retail Private Ltd,Sony 16GB USB Metal Pendrive (Silver),4.0,4.614285714285714,4.1000000000000005,4.614285714285714,4.207077365492322
1026,Appario Retail Private Ltd,Sony Alpha ILCE-6400M 24.2MP Mirrorless Digital SLR Camera (Black) with 18-135mm Power Zoom Lens,3.0,3.75,3.0,3.75,2.7922164957595896
1027,Appario Retail Private Ltd,Sony BDV-E3200 Real 5.1ch Dolby Digital Blu-ray Home Theatre System,2.736842105263158,4.4105263157894745,3.9894736842105276,4.068421052631579,3.4602963923767387
1028,Appario Retail Private Ltd,Sony BDV-E4100 Real 5.1ch Dolby Digital Tall boy Blu-ray Home Theatre System,2.8137254901960786,4.485294117647059,4.079411764705883,4.040686274509803,3.537875222503022
1029,Appario Retail Private Ltd,Sony BDV-N9200W Real 5.1ch Dolby Digital 4K Wireless Tall boy Blu-ray Home Theatre System,3.666666666666667,4.183333333333334,3.9833333333333334,3.8249999999999997,3.559901036701131
1030,Appario Retail Private Ltd,Sony DAV-DZ350 Real 5.1ch Dolby Digital DVD Home Theatre System,2.8333333333333335,4.533333333333332,4.299999999999999,4.533333333333332,3.83190727804804
1031,Appario Retail Private Ltd,Sony DAV-TZ145 Real 5.1ch Dolby Digital DVD Home Theatre System,2.6666666666666665,3.766666666666666,3.399999999999999,3.766666666666666,2.833514155139469
1032,Appario Retail Private Ltd,Sony Extra Bass SRS-XB10 Portable Splash-proof Wireless Speakers with Bluetooth and NFC (Blue),3.022222222222222,4.558888888888889,4.22,4.343333333333334,3.803028563159123
1033,Appario Retail Private Ltd,Sony HT-CT290  2.1ch Dolby Digital Wireless Soundbar Home Theatre System,2.25,4.325,4.1000000000000005,4.325,3.4028725116692424
1034,Appario Retail Private Ltd,Sony HT-IV300 Real 5.1ch Dolby Digital DTH Home Theatre System,2.0,4.52,4.3999999999999995,4.52,3.5868326385029885
1035,Appario Retail Private Ltd,Sony HT-RT3 Real 5.1ch Dolby Digital Soundbar Home Theatre System,3.375,4.500000000000001,4.200000000000001,4.500000000000001,3.944245120018462
1036,Appario Retail Private Ltd,Sony HT-RT40 Real 5.1ch Dolby Digital Tall boy Soundbar Home Theatre System,2.725,4.422499999999999,4.0475,4.0175,3.461488739845662
1037,Appario Retail Private Ltd,Sony HT-ST5000 7.1.2ch Dolby Atmos 4K Wireless Soundbar Home Theatre System,2.25,4.7,4.6000000000000005,4.7,3.885125314817861
1038,Appario Retail Private Ltd,Sony MDR-EX150AP In-Ear Headphones with Mic (Black),3.130434782608696,4.269565217391304,3.834782608695652,3.9695652173913056,3.4329400660590865
1039,Appario Retail Private Ltd,Sony MDR-EX150AP In-Ear Headphones with Mic (Dark Blue),2.1999999999999997,4.313333333333333,4.029999999999999,3.7733333333333334,3.142939602987694
1040,Appario Retail Private Ltd,"Sony MDR-ZX110A On-Ear Stereo Headphones (White), without mic",3.027777777777778,4.19375,3.847916666666666,3.692013888888889,3.262168987652127
1041,Appario Retail Private Ltd,Sony Mega Bass XS-FB162E 6.5-inch Speakers (Black),3.142857142857143,4.457142857142857,3.7142857142857144,3.4285714285714284,3.26956743564443
1042,Appario Retail Private Ltd,Sony Micro Vault 32GB USB Flash Drive (White),4.1,4.4399999999999995,3.3999999999999995,4.4399999999999995,3.8580189264571434
1043,Appario Retail Private Ltd,Sony Microvault 32GB USB Drive (Black),3.5,4.316666666666667,3.8166666666666664,3.6583333333333337,3.445212162792652
1044,Appario Retail Private Ltd,Sony SA-D40 C E12 4.1 Channel Multimedia Speaker System with Bluetooth (Black),4.0,4.859999999999999,4.299999999999999,4.859999999999999,4.480214268466227
1045,Appario Retail Private Ltd,Sony SRS-XB10 EXTRA BASS Portable Splash-proof Wireless Speaker with Bluetooth and NFC (Black),3.1447368421052633,4.655263157894736,4.221052631578947,4.540789473684211,3.9629165547644454
1046,Appario Retail Private Ltd,Sricam SP Series SP005 Wireless HD IP Wi-Fi CCTV Indoor Security Camera (White),3.661764705882353,4.45,3.855882352941176,4.194117647058824,3.779028715628658
1047,Appario Retail Private Ltd,TAAR Rugged Premium TPR MUSB Micro USB Nylon Braided Data Cable - 4.92 Feet (1.5 Meter),3.1666666666666665,4.328205128205128,3.5987179487179484,3.9596153846153843,3.387707835026612
1048,Appario Retail Private Ltd,TP-LINK TD-W8961N 300Mbps fixed Antenna Wireless N ADSL2+ Modem Router,4.125,4.7,4.200000000000001,4.7,4.352631056707319
1049,Appario Retail Private Ltd,TP-Link Archer C1200 Gigabit Wireless Wi-Fi Router (Not a Modem),4.0,4.557142857142857,3.899999999999999,4.557142857142857,4.092016927985707
1050,Appario Retail Private Ltd,"TP-Link Archer C20 AC750 Wireless Dual Band Router (Blue, Not a Modem)",3.0,4.228571428571428,3.899999999999999,4.228571428571428,3.4956085565653394
1051,Appario Retail Private Ltd,TP-Link HA100 NFC-Enabled Bluetooth Music Receiver,2.3684210526315788,4.463157894736843,4.242105263157895,4.084210526315789,3.4566271561461175
1052,Appario Retail Private Ltd,TP-Link TL-MR3020 Mini Pocket 3G/4G Wireless Router (Grey),2.473684210526316,4.259649122807017,3.949122807017543,3.990350877192982,3.2641971332585102
1053,Appario Retail Private Ltd,TP-Link TL-SF1008D 8-Port 10/100Mbps Desktop Switch (White/Grey),2.6666666666666665,4.503333333333334,4.286666666666667,4.1433333333333335,3.608386931493371
1054,Appario Retail Private Ltd,TP-Link TL-UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter,3.3,4.685,4.324999999999999,4.445833333333334,4.0239543621799765
1055,Appario Retail Private Ltd,TP-Link TL-WA850RE 300Mbps Universal Wi-Fi Range Extender (White),3.875,4.550000000000001,4.1000000000000005,4.550000000000001,4.113066148126569
1056,Appario Retail Private Ltd,TP-Link TL-WA855RE Wi-Fi Range Extender (White),4.166666666666667,4.82982456140351,4.1570175438596495,4.5934210526315775,4.368204736421759
1057,Appario Retail Private Ltd,TP-Link TL-WN725N 150Mbps Wireless N Nano USB Adapter (Black),2.484848484848485,4.578787878787879,4.196969696969699,4.377272727272729,3.644969920820901
1058,Appario Retail Private Ltd,TP-Link TL-WN823N 300Mbps Mini Wireless-N USB Adapter (Black),2.9473684210526314,4.552631578947368,4.200000000000001,4.3842105263157904,3.7854236845331855
1059,Appario Retail Private Ltd,TP-Link TL-WR841N 300Mbps Wireless-N Router (Not a Modem),2.142857142857143,4.142857142857143,4.0,4.142857142857143,3.1822159089964064
1060,Appario Retail Private Ltd,Tenda F3 300Mbps Wi-Fi Router (Not a Modem),4.3,4.7,4.0,4.7,4.341642696954065
1061,Appario Retail Private Ltd,Terabyte 4K Ultra HD HDMI Cable (Black),2.7619047619047623,4.332142857142857,3.99642857142857,3.8398809523809523,3.346407811372459
1062,Appario Retail Private Ltd,Terabyte 500Mbps Mini Wireless USB Adapter (Black),3.2,4.4399999999999995,3.6000000000000005,4.4399999999999995,3.636302509481168
1063,Appario Retail Private Ltd,Terabyte HDMI to VGA Converter Adapter Cable (Black),3.784615384615385,4.631538461538462,3.781538461538462,4.263846153846153,3.9020714385343767
1064,Appario Retail Private Ltd,Terabyte Mini 2.4Ghz Wireless Wi-Fi Dongle (Black),3.75,4.574999999999999,3.3000000000000003,4.574999999999999,3.825267828965206
1065,Appario Retail Private Ltd,Terabyte Mini 2.4Ghz Wireless WiFi Dongle 600Mbps 802.11n USB Connector (Black),3.8333333333333335,4.416666666666667,3.5,4.416666666666667,3.7864456373520072
1066,Appario Retail Private Ltd,"Terabyte Mini 2.4Ghz, 500Mbps Wireless WiFi Adapter(Black)",2.8968253968253967,4.17936507936508,3.688888888888888,3.9833333333333334,3.2739020082922625
1067,Appario Retail Private Ltd,Terabyte TB HDD SATA Casing 2-in-1 (Black),2.6545454545454543,4.363636363636363,4.036363636363636,4.090909090909091,3.4373769110287244
1068,Appario Retail Private Ltd,ThinkValue Wifi Wireless HD IP Security Dome Camera CCTV [Dual Antenna] Supports Upto 128Gb SD Card,3.0,4.6000000000000005,4.3999999999999995,4.6000000000000005,3.9748674872619274
1069,Appario Retail Private Ltd,W-KDT-02 Kids Tracker Watch (Pink),2.333333333333333,4.154761904761905,3.883333333333333,3.108333333333334,2.8060523293232205
1070,Appario Retail Private Ltd,WD Elements 2TB Portable External Hard Drive (Black),3.6666666666666665,4.6000000000000005,4.200000000000001,4.6000000000000005,4.121690412876772
1071,Appario Retail Private Ltd,WD My Passport 1TB Portable External Hard Drive (Black),3.3333333333333335,4.611111111111111,4.299999999999999,4.611111111111111,4.057593219920115
1072,Appario Retail Private Ltd,WD My Passport 2TB External Hard Drive (Black),3.375,4.625,4.3999999999999995,4.625,4.116189134113682
1073,Appario Retail Private Ltd,WD WDS120G2G0A 120GB 2.5-inch Internal SSD (Green),3.3333333333333335,4.8,4.6000000000000005,4.8,4.316673524794296
1074,Appario Retail Private Ltd,Wayona W-KDT Kids Tracker Watch (Blue),3.6,4.26,3.3,4.26,3.513062462820968
1075,Appario Retail Private Ltd,Wayona W-KDT-02 Kids Tracker Watch (Pink),2.1999999999999997,3.84,3.64,2.92,2.466993482104548
1076,Appario Retail Private Ltd,Wayona WYN 12 150Mbps 1T1R 2.4Ghz 802.11n/g/b Soft AP Wireless Mini USB Wifi Adapter,2.5,4.333333333333333,4.0,4.333333333333333,3.4565220013786213
1077,Appario Retail Private Ltd,Western Digital Purple 1TB Surveillance Hard Drive (WD10PURZ),3.3333333333333335,4.466666666666667,3.899999999999999,4.466666666666667,3.8021907553119494
1078,Appario Retail Private Ltd,Western Digital WD10EZEX 1TB Internal Hard Drive for Desktop (Blue),3.24,4.412666666666667,3.988666666666666,4.186333333333334,3.6684700802228214
1079,Appario Retail Private Ltd,Western Digital WDS240G2G0A 240GB SATA III 6GB/s 2.5 7mm Internal SSD (Green),4.0,4.9,4.5,4.9,4.5809041182030885
1080,Appario Retail Private Ltd,YI 87001 Home Camera Wireless IP Security Surveillance System (White),3.230769230769231,4.532692307692307,4.0480769230769225,4.331730769230769,3.795967327805469
1081,Appario Retail Private Ltd,YI 93002 Night Vision Wireless IP Security Surveillance Camera (White),3.4047619047619047,4.517857142857143,3.8892857142857142,4.380357142857143,3.8108070226398265
1082,Appario Retail Private Ltd,YI Home Camera Wireless IP Security Surveillance System (Black),3.5789473684210527,4.41578947368421,3.9894736842105254,4.121052631578947,3.7534742981526676
1083,Appario Retail Private Ltd,Yamaha Acoustic Guitar Cover,1.7142857142857142,3.8999999999999995,3.542857142857143,2.6285714285714286,2.191713573705571
1084,Appario Retail Private Ltd,Yamaha PSRF51 61-Keys Portable Keyboard,2.0691358024691358,4.360617283950618,4.093950617283951,3.7556172839506172,3.1366975075516508
1085,Appario Retail Private Ltd,"Zebronics 15.6 inch (39.6 cm) LED Backlit Computer Monitor - Full HD with VGA, HDMI Ports - ZEB-A16FHD LED (Black)",1.75,4.025,3.6999999999999997,4.025,2.856584216233639
1086,Appario Retail Private Ltd,"Zebronics Km2100 Multimedia, USB Keyboard",3.4,4.431111111111111,3.624444444444444,4.0455555555555565,3.5508879257542985
1087,Appario Retail Private Ltd,Zebronics Transformer Gaming Multimedia USB Keyboard and Mouse Combo (Black),2.25,4.55,4.3999999999999995,4.55,3.6922241935584124
1088,Appario Retail Private Ltd,Zoook Rocker Boombox+ 32W Bluetooth Speaker with FM/USB/TF/Display/Handsfree Calling/Party Speaker (Black),3.6,4.5200000000000005,4.200000000000001,4.5200000000000005,4.03322952956236
1089,Appario Retail Private Ltd,Zoook Rocker Thunder 20 watts Bluetooth Speaker with Karaoke Mic/TF/FM/LED/USB/Party Speaker,3.1666666666666665,4.27,3.8433333333333333,3.9583333333333335,3.4432552546748783
1090,Appario Retail Private Ltd,"[Sponsored]Artis BT99 Portable Bluetooth Speaker with USB, FM, AUX (Black)",3.3,4.3,3.6,4.3,3.5510399199448544
1091,Appario Retail Private Ltd,[Sponsored]Dell Inspiron 7373 Intel Core i7 8th Gen 13.3-inch FHD Touchscreen 2-in-1 Thin and Light Laptop (16GB/512GB SSD/Windows 10 Home/MS Office/Silver/1.63Kg),3.8333333333333335,4.283333333333334,2.6999999999999997,4.283333333333334,3.4060404860464044
1092,Appario Retail Private Ltd,[Sponsored]Energy Sistem Music Box 1+ V4.1 5 W Portable Bluetooth Speaker with Micro SD MP3 FM Radio Audio-in (Slate Black),2.25,4.1,3.8000000000000003,4.1,3.1135208297800716
1093,Appario Retail Private Ltd,[Sponsored]Envent Saber 300 Bluetooth Headphone with Mic and FM (Black),2.25,3.875,3.5,3.875,2.824169147890901
1094,Appario Retail Private Ltd,[Sponsored]Envent Saber 505 ET-BTHD505 Wireless On-Ear Headphone with Mic (Black),2.25,3.8,3.3999999999999995,3.8,2.727718587261177
1095,Appario Retail Private Ltd,"[Sponsored]HP 14 Intel Core i5 8th Gen 14-inch FHD Thin and Light Laptop (8GB/256GB SSD/Windows 10 Home/MS Office/Silk Gold/1.6 kg),bf120TU",3.0,4.050000000000001,3.6000000000000005,4.050000000000001,3.245177216552587
1096,Appario Retail Private Ltd,"[Sponsored]HP Pavilion x360 Intel Core i7 8th Gen 14-inch Touchscreen 2-in-1 FHD Thin and Light Laptop (12GB/512GB SSD/Windows 10 Home/MS Office/4GB Graphics/Mineral Silver/1.59 kg), cd0056TX",3.0,4.475,4.299999999999999,4.475,3.8365027123037536
1097,Appario Retail Private Ltd,"[Sponsored]HyperX HX-HSCL-SR/NA Cloud Gaming Headset for PC, Xbox One, Xbox One S, PS4, PS4 Pro, Mac, Mobile and VR - Silver",3.1666666666666665,4.4,4.1000000000000005,4.4,3.759968263509217
1098,Appario Retail Private Ltd,"[Sponsored]Intern INT-38C Acoustic Guitar Kit, Blue",2.5,4.050000000000001,3.6000000000000005,4.050000000000001,3.0846911636358767
1099,Appario Retail Private Ltd,"[Sponsored]Intern INT-38C Acoustic Guitar Kit, Sunburst",2.0,3.9500000000000006,3.6000000000000005,3.9500000000000006,2.8403766820622707
1100,Appario Retail Private Ltd,[Sponsored]Kingston Canvas Select 16GB Class 10 MicroSDHC Memory Card with Adapter (SDCS/16GBIN),3.5,4.6499999999999995,4.299999999999999,4.6499999999999995,4.143688515370033
1101,Appario Retail Private Ltd,[Sponsored]Kingston Canvas Select 32GB Class 10 MicroSDHC Memory Card with Adapter (SDCS/32GBIN),3.0,4.533333333333332,4.299999999999999,4.533333333333332,3.8854026290202768
1102,Appario Retail Private Ltd,"[Sponsored]LG 19 inch HD Ready Monitor, TN Panel with VGA, HDMI Ports - 19M38HB (Black)",4.375,4.8625,3.899999999999999,4.8625,4.4683575623219784
1103,Appario Retail Private Ltd,"[Sponsored]LG 20MP48A-B 49cm (19.29-inch) IPS LED Backlit Computer Monitor, Black",3.2,4.64,4.1000000000000005,4.64,3.9718555624802163
1104,Appario Retail Private Ltd,"[Sponsored]LG 22 inch (55cm) LCD Monitor - Full HD, IPS Panel with VGA, HDMI, DVI, Heaphone Ports - 22MP68VQ (Black)",4.166666666666667,4.916666666666667,4.5,4.916666666666667,4.648370873951475
1105,Appario Retail Private Ltd,"[Sponsored]LG 24 inch Borderless Monitor - Full HD, IPS Panel with VGA, HDMI, Audio in/Out Ports and in-Built Speakers - 24MP88HV (Silver/White)",4.0,4.5,4.1,4.5,4.111273447027296
1106,Appario Retail Private Ltd,"[Sponsored]LG 25 inch 21:9 Ultrawide Gaming Monitor - Full HD, IPS Panel with, HDMI, Audio Out, Heaphone Ports - 25UM58 (Black)",4.0,4.733333333333333,4.200000000000001,4.733333333333333,4.340452353030441
1107,Appario Retail Private Ltd,"[Sponsored]Lenovo Ideapad 330 Intel Core i3 7th Gen 14-inch Full HD Laptop (4GB/1TB HDD/Windows 10 Home/MS Office/Platinum Grey/ 2.1kg), 81G2007DIN",4.166666666666667,4.538095238095239,3.566666666666667,3.866666666666667,3.7557584458315434
1108,Appario Retail Private Ltd,"[Sponsored]Lenovo Ideapad 330S AMD A9 14-inch Thin and Light Laptop (4GB/1TB HDD/Windows 10 Home/Platinum Grey/ 1.6kg), 81F8001GIN",1.1666666666666665,4.0,4.0,2.583333333333333,2.196634108099217
1109,Appario Retail Private Ltd,[Sponsored]Logitech 502 Hero Gaming Mouse (Black),3.5714285714285716,4.6571428571428575,4.200000000000001,4.6571428571428575,4.1390236001251495
1110,Appario Retail Private Ltd,[Sponsored]Logitech G29 Driving Force Racing Wheel,2.625,4.500000000000001,4.200000000000001,4.500000000000001,3.7035160406433967
1111,Appario Retail Private Ltd,"[Sponsored]Microsoft SurfacePro Intel Core i5 7th Gen 12.3-inch Touchscreen 2-in-1 Thin and Light Laptop (8GB/256GB/Windows 10 Pro/Silver/0.771Kg), 1796",3.142857142857143,4.485714285714286,3.7999999999999994,4.485714285714286,3.723441291950798
1112,Appario Retail Private Ltd,[Sponsored]Nu Republic Funx 2 Over-Ear Wireless Headphones (X-Bass) (Black),3.3333333333333335,4.6000000000000005,3.8000000000000003,4.6000000000000005,3.8803827543840947
1113,Appario Retail Private Ltd,[Sponsored]Nu Republic Starboy 2 Over-Ear Wireless Headphones (X-Bass) (Black & Gold),2.0,4.2,3.8000000000000003,4.2,3.117106231978614
1114,Appario Retail Private Ltd,[Sponsored]Nu Republic Starboy W Wired Headphone with Mic (Black and Gold),3.3333333333333335,4.6000000000000005,3.8000000000000003,4.6000000000000005,3.8803827543840947
1115,Appario Retail Private Ltd,[Sponsored]Nu Republic Starboy Wireless Headphone with Mic (Black),2.5,4.35,3.7,4.35,3.369755688743618
1116,Appario Retail Private Ltd,[Sponsored]Nu Republic Starboy Wireless Headphone with Mic (Red and Black),2.75,4.35,3.6999999999999997,4.35,3.4499987152019727
1117,Appario Retail Private Ltd,[Sponsored]Portronics POR-704 Adjustable Laptop Table (Grey),3.3,4.760000000000001,4.4,4.760000000000001,4.205284604862989
